filename,label,length,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
org\[org][jaz_blu]1086__3.wav,org,3.0,0.18924947,2598.5552159445397,2530.4392703939516,5526.745042067308,0.1275390625,-27.812017,77.80066,0.03373202,43.190865,-4.8784585,8.1782675,-6.992323,1.693677,-5.488919,11.59554,-4.322468,2.0434577,-13.204826,-4.793865,-5.9525023,7.5354714,-0.36543977,-1.5230359,-6.2191744,-2.7123566
org\[org][jaz_blu]1089__1.wav,org,3.0,0.10501434,1733.9956610871327,2166.689975376748,3761.6849459134614,0.05920222355769231,-190.34077,109.33358,13.209352,33.167904,0.945005,10.819714,8.81852,-1.6488187,-8.541415,-8.013537,-5.6899104,-7.5774765,-11.800258,-8.243489,-1.4277877,6.6031175,-0.25451964,-5.6693263,-17.269403,-6.0562267
org\[org][jaz_blu]1089__2.wav,org,3.0,0.09937126,1615.1067299642882,2193.780989499267,3519.933330829327,0.049166165865384616,-206.74487,116.21421,23.205624,35.282143,15.612012,1.258351,-1.4986386,6.7366295,4.6580143,8.510045,1.0095716,-3.708519,-1.6377636,-1.1970786,-6.2890434,-1.1378908,-4.703573,-3.4216743,-5.4136653,-6.5645685
org\[org][jaz_blu]1089__3.wav,org,3.0,0.09546438,1794.299314285385,2110.9553886819326,3813.613093449519,0.06505408653846154,-185.8401,112.78801,1.0680575,34.888447,6.867234,1.6774306,1.630291,-1.88906,2.3151956,8.166303,-4.8450713,-13.238949,-4.339605,9.363713,-0.3946185,-7.284346,-14.592172,-12.734708,-1.0007505,8.358069
org\[org][jaz_blu]1090__1.wav,org,3.0,0.0793381,1117.1003109093822,2115.9939862511346,2193.570838341346,0.021803635817307692,-267.3051,116.36223,53.112392,50.48817,16.6554,12.9192915,2.1578898,6.748906,-5.5660195,9.872018,2.750148,2.8986282,-6.8851933,0.11362375,-2.5839276,4.328936,-1.4771204,0.9942824,-4.423911,-1.1896045
org\[org][jaz_blu]1090__2.wav,org,3.0,0.07222267,1138.9014525234095,2193.667291151543,2247.4866661658652,0.02138671875,-295.48227,108.98418,57.042336,45.290913,14.31363,14.586974,6.9381113,11.853712,-4.8660393,3.3986444,-3.586275,-0.048636276,-7.583517,1.8887254,-0.94386935,0.19926494,-6.2935734,-4.66798,-5.338165,0.36621815
org\[org][jaz_blu]1090__3.wav,org,3.0,0.06965282,1519.6492656525822,2408.5637895065006,3832.7445162259614,0.03480694110576923,-256.4358,99.00484,42.380093,46.912712,13.518264,16.793211,-1.3122233,5.9581666,-5.252138,6.462962,-4.3372865,-4.511903,-14.0839615,-4.2152166,-5.6575723,-1.9308469,-9.211591,-2.2342029,-6.3063045,-1.4493045
org\[org][jaz_blu]1092__1.wav,org,3.0,0.09570626,691.7929550567115,1024.7431110132584,832.5067608173077,0.04401667668269231,-312.5,208.44138,25.304016,44.510273,-23.878937,0.36505455,-4.636557,-23.780067,10.057315,10.654921,0.627007,-20.943432,-12.468822,-8.111425,-13.85561,4.11662,-2.2197788,-0.5343387,9.839492,2.9707458
org\[org][jaz_blu]1092__2.wav,org,3.0,0.08331603,871.0878895355709,1109.5941262051454,1202.5465745192307,0.07212665264423077,-300.1571,214.55441,3.603919,25.67274,-33.063034,1.7209179,8.876956,-11.293036,5.3866105,1.6397519,2.07938,-9.688721,6.758546,5.242502,-7.2963743,12.783264,-2.6637645,-3.3602073,12.638486,10.603335
org\[org][jaz_blu]1092__3.wav,org,3.0,0.070546314,708.43390294143,978.1158769030621,896.5266301081731,0.05360952524038461,-333.56436,217.4173,22.408455,20.957602,-17.453415,-1.9147644,6.3748016,-3.2820625,5.5682697,12.363858,2.2690868,-18.838049,-0.39971972,-5.8119845,-12.899998,4.5752106,-7.000646,-0.17008245,4.954777,0.39300442
org\[org][jaz_blu]1094__1.wav,org,3.0,0.07066465,1787.059586107018,2462.7540964727377,4233.3449143629805,0.06640249399038461,-224.67542,94.02051,22.905207,22.52512,10.476707,29.182257,13.102758,3.0734587,-11.204346,14.778512,3.042552,1.7041435,-3.2251332,17.898838,8.124318,3.492979,-16.416758,-8.4858465,-7.2698708,-5.4703536
org\[org][jaz_blu]1094__2.wav,org,3.0,0.08095124,1839.497651234142,2499.991407469072,4408.426419771635,0.06337515024038462,-205.9126,96.35751,24.114742,19.64891,3.743343,21.048103,14.983674,12.4877405,-6.5534143,12.949176,0.46021718,6.505735,-8.702092,-5.443889,-2.8739092,13.011972,2.8905978,0.08985925,-13.201706,-9.63597
org\[org][jaz_blu]1094__3.wav,org,3.0,0.093032576,1876.6243777145435,2394.878719977164,4209.078650841346,0.074072265625,-183.8777,97.7351,11.829107,25.945995,11.972565,15.79375,0.7534421,6.2504163,-3.527461,17.127953,0.62880516,-7.8416014,-17.692553,4.946707,8.326106,9.5215845,-10.350911,-6.8329215,-5.0042295,-2.4701598
org\[org][jaz_blu]1096__1.wav,org,3.0,0.1220112,2275.0908618271137,2755.8782135789784,5354.976337139423,0.0901141826923077,-139.8493,90.22685,28.15538,5.7436266,2.9043198,9.097425,1.3409288,1.859538,3.308088,1.3554014,-0.30092573,3.7098444,-0.59903234,-5.6086583,-0.38324714,7.5261536,-0.5302751,-4.458484,-7.5674386,0.27395934
org\[org][jaz_blu]1096__2.wav,org,3.0,0.12592266,2041.3047442998495,2715.3789149474246,5071.980356069712,0.05707256610576923,-150.5526,101.17297,37.883392,10.782987,2.4746594,1.5951039,2.0067225,0.47970533,-3.7336185,-1.6217924,-3.630865,-0.1695573,-2.9098809,-4.5509124,-2.0052302,0.16732776,-7.14685,-3.2408133,-5.387173,-4.058465
org\[org][jaz_blu]1096__3.wav,org,3.0,0.14375597,2111.606945254325,2410.1554194147725,4125.6788987379805,0.10691481370192307,-117.676285,99.09772,-1.698365,1.6448933,15.916361,8.523153,5.474477,6.4791794,1.5511248,2.9228745,-1.6258264,3.0993607,8.751153,3.3842328,-2.3073905,3.603602,1.4665966,-4.98637,-6.6752872,6.356893
org\[org][jaz_blu]1097__1.wav,org,3.0,0.1717423,1739.6703110797414,2026.2554092574385,3238.676570012019,0.077587890625,-80.670235,119.142166,-23.810377,11.004874,14.660653,14.65216,1.7194387,3.1632612,-4.4622245,2.26142,-8.571376,-3.5715897,3.14336,9.201795,4.6253657,7.6886683,-4.926627,-11.694556,-8.746464,12.091257
org\[org][jaz_blu]1097__2.wav,org,3.0,0.16515528,1843.1695415871911,2193.894964077198,3649.215369591346,0.07628455528846154,-91.29456,110.75048,-17.075531,10.536488,15.501016,17.67372,4.7317076,1.7557067,-11.479795,0.7506093,0.87133205,3.3208952,-2.1414301,1.027816,-1.5846287,3.056658,-1.4481438,-0.13810025,-7.7507963,1.9472376
org\[org][jaz_blu]1097__3.wav,org,3.0,0.15568288,1746.0892594781544,2160.7944094751874,3404.5650540865386,0.06708984375,-95.203865,117.689224,-15.743617,11.324719,16.199316,18.112759,2.6857705,2.0165603,-11.140052,-2.4832525,-2.306308,2.2210152,-2.2213557,3.9311454,-2.2009325,2.4468858,-3.8642368,-0.020378113,-6.3122005,1.9419783
org\[org][jaz_blu]1100__1.wav,org,3.0,0.17203443,1926.0525279461272,2225.175860635683,4042.444786658654,0.07723858173076924,-89.32137,108.230965,-8.299343,25.152418,0.13112183,3.0225954,-5.5529222,-0.36260375,1.618703,-4.4456124,-2.1123343,5.5429754,-5.0433035,-2.1053426,-6.561873,-5.871064,-7.946199,-6.228141,-5.3180194,-2.5394359
org\[org][jaz_blu]1100__2.wav,org,3.0,0.17357132,2049.975034585881,2277.4189524993803,4274.092360276442,0.09725811298076924,-92.954025,99.034904,-9.689833,20.488111,0.59890103,2.5324414,-8.792626,0.516233,4.388504,-2.0406096,-0.30644754,3.6112227,-5.8670974,-0.42775348,-5.662396,-1.7706245,-0.94893646,-3.699504,-8.905512,-6.2883186
org\[org][jaz_blu]1100__3.wav,org,3.0,0.18458328,2017.32199750208,2208.101844436833,4141.000600961538,0.08763897235576923,-76.68406,100.53207,-20.556545,16.31051,-7.054402,0.6888876,-6.146788,-3.6119394,-0.89051867,-2.581404,0.9370179,6.316129,-7.788147,-4.8179502,-6.7134175,-4.217832,-4.4567456,-3.6796598,-6.7272143,-5.652522
org\[org][jaz_blu]1101__1.wav,org,3.0,0.121397644,2280.619379678007,2746.7815456644344,5333.029033954327,0.08176457331730769,-139.59099,84.4973,17.567585,15.401541,10.756274,7.7148013,15.610265,7.338152,-3.2329998,3.531983,2.7751346,4.8327518,3.5667512,4.024347,3.6016266,3.0353653,-0.34431928,3.7098346,5.6351585,3.8703685
org\[org][jaz_blu]1101__2.wav,org,3.0,0.13290395,2310.208707722026,2967.734960229907,5831.439866286058,0.053876201923076926,-160.35864,75.139786,38.987686,22.59542,13.735003,11.646911,17.159025,9.89358,5.7220087,14.312645,7.2315087,6.366608,5.4729595,-0.8385099,-0.43676454,3.2975068,-1.7209969,-1.1083671,-3.0822046,-3.4284775
org\[org][jaz_blu]1101__3.wav,org,3.0,0.116385184,2472.691556473244,2994.696493505671,6177.710336538462,0.06560246394230769,-162.98842,69.06193,30.817547,18.334934,11.67257,11.618021,18.413876,11.234311,2.345112,8.938009,6.35606,7.921216,3.2683043,1.1118547,9.942229,10.7611685,-0.46275976,-2.4717214,-3.626787,0.527429
org\[org][jaz_blu]1104__1.wav,org,3.0,0.10816827,3185.1742457737078,2969.7754854618042,6942.718787560096,0.17130408653846155,-133.95541,46.969425,17.091902,14.914052,19.272564,14.983408,-0.6292553,-2.159661,8.071535,11.128803,7.4078603,7.9491425,0.27077824,-2.807634,1.769825,-0.47385865,-15.49458,-6.412558,10.099369,6.7494435
org\[org][jaz_blu]1104__2.wav,org,3.0,0.11201152,2952.6096244941527,2824.537262915954,6235.353064903846,0.16171875,-120.02921,57.88769,10.350865,18.04614,23.57249,13.723391,-8.299297,-4.0411253,6.8722267,10.63084,10.834942,12.62287,0.038418874,-10.709046,-7.661079,2.0264614,-10.13314,-7.3401,3.8299904,10.610049
org\[org][jaz_blu]1104__3.wav,org,3.0,0.111370765,3058.097107645668,2857.952640651097,6499.051983173077,0.17506760817307693,-126.673965,51.5708,4.8486366,13.73492,27.096401,10.349356,-9.770742,-0.8323096,10.848639,9.640633,8.970714,12.866432,2.6647763,-8.725644,-8.23688,-0.613356,-7.394947,-7.1135817,-2.83597,3.694826
org\[org][jaz_blu]1106__1.wav,org,3.0,0.19023497,2873.6123118933488,2150.6923974835645,4923.980994591346,0.18070913461538463,-92.53136,54.986603,-15.003346,70.81277,-3.7936878,-3.3593583,-5.0632334,19.928913,-6.1238384,-3.512873,-3.8010855,6.369636,-5.2541656,-7.296346,-8.616604,5.3175397,-4.292684,2.1213627,1.5749366,5.0484
org\[org][jaz_blu]1106__2.wav,org,3.0,0.19601843,3233.4431818649314,2961.311694216994,6819.731069711538,0.12258112980769231,-59.733646,45.158333,35.109497,52.482704,-3.114327,16.605465,-7.5499606,5.7863126,-7.0229373,3.8598056,-5.65837,1.7941507,-10.412753,-5.6233387,-11.026287,-4.548175,-7.706527,-0.53153133,-5.796837,-1.087951
org\[org][jaz_blu]1106__3.wav,org,3.0,0.20139249,3386.091587408077,3209.3176345169745,7409.906475360577,0.11765700120192307,-72.37554,40.906418,55.39164,47.418083,2.28836,14.791137,-5.8170533,7.088966,-2.140244,3.2105486,-5.12454,2.5909762,-8.7840395,-5.0651884,-10.526193,-4.986829,-8.065265,1.9739271,-0.9989618,-0.50318766
org\[org][jaz_blu]1107__1.wav,org,3.0,0.11605753,2897.602853336933,2576.7989303429827,5231.822979266827,0.19908353365384615,-144.97969,75.974396,-6.106811,-12.482599,6.213965,0.746567,-8.458325,-7.2747326,0.2703679,7.084173,3.3679025,8.820049,4.910687,-7.6123266,-1.4753467,8.512151,-3.9988306,-6.564673,-2.8063343,4.6232057
org\[org][jaz_blu]1107__2.wav,org,3.0,0.13676612,2033.052004166827,2696.7917641048425,4851.4306640625,0.07022235576923076,-129.80536,108.44602,33.341526,-5.8649592,-0.5522056,11.993866,8.346659,-2.2690938,-3.510197,2.9224727,-1.4077616,0.75140417,-3.5668862,-4.905599,3.888279,9.794168,1.186413,0.19324324,0.21817861,-4.831674
org\[org][jaz_blu]1107__3.wav,org,3.0,0.12452345,2195.0726023428447,2816.8432305891497,5306.029710036058,0.07406475360576924,-138.87653,98.53127,35.829636,-3.04271,-1.5948416,8.346377,7.2745857,-0.49335292,-2.810782,1.9876176,0.2627427,1.2420659,-2.487903,-3.9751296,3.3956308,8.033261,-2.8236916,-1.7590028,-0.2849079,-4.71465
org\[org][jaz_blu]1108__1.wav,org,3.0,0.19672552,2131.715403480312,2229.671790370505,4341.1765700120195,0.10247521033653846,-50.04399,107.50965,-24.22185,8.368089,2.5700307,13.346883,5.0272923,9.033657,0.19664204,5.53955,-0.33919877,3.856406,-4.397564,-1.2384729,-10.56627,-2.2331913,-11.385411,-3.9261575,-9.490045,-2.0277042
org\[org][jaz_blu]1108__2.wav,org,3.0,0.20889235,2078.6265372141797,2169.107131832634,4141.745981069712,0.10173527644230769,-54.33796,103.04333,-30.499987,11.213846,9.225647,18.351772,4.678614,4.454681,-0.7234587,10.934666,2.8993244,0.9415694,-6.7013965,0.16443399,-10.490736,-1.7432745,-11.8942795,-6.763686,-5.300117,5.5858855
org\[org][jaz_blu]1108__3.wav,org,3.0,0.21399745,2108.9143455229864,2278.9867333882403,4316.164926382212,0.10457106370192308,-61.924004,100.692894,-22.824778,9.330854,13.193326,20.369427,6.076722,9.189786,2.2641695,10.148092,1.6561638,0.7212151,-4.88224,0.3360076,-9.816073,-2.034163,-9.817666,-7.1099625,-12.066139,3.9768894
org\[org][jaz_blu]1109__1.wav,org,3.0,0.122064576,2205.2131259502735,2752.773613713646,5187.845552884615,0.09176307091346154,-140.12318,94.90597,24.990898,-7.002353,9.759727,17.798126,3.261586,-6.968858,-3.5802479,6.536746,2.8299856,3.5812232,6.2543426,0.27400118,0.46119055,8.637238,3.3519194,1.3843324,-2.575123,-1.8159132
org\[org][jaz_blu]1109__2.wav,org,3.0,0.12734498,2154.1094997633463,2634.0723426496306,4804.885817307692,0.0896484375,-129.33086,104.27105,21.263683,-9.756077,6.9583955,17.277273,5.1601815,-7.525811,-9.034238,0.5652224,0.47192287,0.27776882,-0.63363814,3.3800716,11.13186,6.794854,-10.959719,-3.3014023,3.064646,4.5360146
org\[org][jaz_blu]1109__3.wav,org,3.0,0.11759334,2200.124966049436,2781.8769659683994,5195.133713942308,0.07121769831730769,-133.29433,100.90883,22.661911,-16.536926,-3.1313622,13.89809,9.98633,-0.689127,-4.992273,-1.114759,-3.3963454,-1.3305876,-0.49900606,-3.5788236,-0.22046438,1.1017848,-4.741957,4.012247,6.9226146,-2.147203
org\[org][jaz_blu]1110__1.wav,org,3.0,0.0698,2775.708445763234,2690.356111246769,5628.365196814904,0.14317908653846154,-174.89304,66.990326,14.625072,22.829271,12.479605,6.556113,9.14219,-3.268651,-4.159417,10.054937,-1.4564772,0.1943019,6.5026207,11.412468,2.272643,-3.0394804,-5.386884,0.70575655,2.9991274,-3.7963836
org\[org][jaz_blu]1110__2.wav,org,3.0,0.07054555,2642.290687823267,2813.1199446078167,5769.490497295673,0.12396334134615385,-158.24597,77.26915,22.320507,22.734957,8.739168,-1.4830644,9.45452,4.5132465,-1.363329,-2.1247957,-7.09817,5.479927,-0.07827172,-6.3190775,-11.258862,-11.829047,-8.434326,1.5654088,8.43509,14.9294815
org\[org][jaz_blu]1110__3.wav,org,3.0,0.08106775,2824.4760163299657,2986.3104216819793,6390.474947415865,0.11104642427884616,-155.58253,70.59549,39.534336,26.342438,5.4387894,10.633836,3.737002,-1.5906888,-4.5832787,4.463148,1.4263375,5.720811,1.3314978,-2.9418712,-6.399429,-3.01578,-5.238738,2.5899038,0.43787676,-2.8441308
org\[org][jaz_blu]1111__1.wav,org,3.0,0.20466784,2580.6568194540637,2558.92989538385,5569.397348257212,0.09839618389423077,-41.116352,70.90165,-18.503687,27.666525,15.621533,17.423567,-1.9845722,8.043935,-8.947779,8.99045,-3.6290607,4.2795906,2.6928618,7.0146327,-5.431383,1.8999171,-12.332067,4.667149,-0.8471344,-2.2401145
org\[org][jaz_blu]1111__2.wav,org,3.0,0.2021831,2542.8708049115016,2443.6740139841345,5242.3411207932695,0.1201171875,-23.186539,76.16079,-29.512823,19.069115,13.246784,19.702,1.7844778,5.24571,-13.262928,5.508316,-1.4863267,3.3344464,-1.5388293,6.2646203,0.83525205,11.951773,-5.181809,4.4106007,-3.3172345,-2.5706275
org\[org][jaz_blu]1111__3.wav,org,3.0,0.20972683,2725.772223036538,2570.2346722524526,5783.9011793870195,0.11997821514423077,-15.440906,68.47778,-23.371355,23.747217,14.12806,22.27207,1.2449785,6.6489577,-10.694081,4.74423,-4.6022964,4.771044,3.1653678,8.223391,-6.16816,3.640831,-8.78541,2.7298791,-2.9013667,2.116108
org\[org][jaz_blu]1112__1.wav,org,3.0,0.18358621,2446.725105305812,2356.9999010199913,4752.874849759615,0.17120267427884617,-49.47313,87.766,-15.025573,26.596289,6.192622,4.4645414,1.0995089,18.165699,6.2498364,3.7251825,0.9549746,-6.2611365,-7.8999915,8.941318,-1.7796696,-5.77265,-3.3843634,11.151058,2.6508973,6.589215
org\[org][jaz_blu]1112__2.wav,org,3.0,0.17629959,2713.0651948640557,2667.520981676257,5773.714317908654,0.13949068509615384,-28.445026,80.26711,3.4191432,18.790993,-5.795937,18.064764,7.438308,12.25899,0.20724136,3.7770445,-0.43271983,2.5817726,-3.2006676,0.5750294,-3.383541,0.6273251,-3.1733186,6.3434596,-3.0025601,-1.7852535
org\[org][jaz_blu]1112__3.wav,org,3.0,0.17294714,2581.8599258275694,2625.4220831339185,5658.428861177885,0.130712890625,-33.885044,90.36192,2.621792,11.6286545,-7.211259,21.391144,3.1312077,8.203822,-1.7075006,1.2000514,-3.675869,-0.1104099,-4.275058,1.3991944,0.46516976,5.925441,-0.5072081,6.276594,-4.3402257,-1.345421
org\[org][jaz_blu]1113__1.wav,org,3.0,0.11976352,2378.078384378924,2849.4374047453325,5485.58349609375,0.08996769831730769,-149.7088,91.54544,29.232162,-6.6129375,5.372695,15.034381,10.3038025,0.9559413,-2.4375603,4.290047,0.6056535,2.6613474,2.1143014,-7.9590106,-7.376878,1.603265,-0.96588504,6.3769803,9.579767,4.3365364
org\[org][jaz_blu]1113__2.wav,org,3.0,0.13987617,2009.4696246510603,2577.231276335687,4463.253267728365,0.07573617788461538,-126.23735,110.56315,19.774164,-8.742724,9.2513895,15.933857,6.995274,-3.4935331,-1.8376361,4.8271065,-5.1952677,-1.8052793,3.7407181,4.7578554,8.482149,5.736439,-3.0660884,2.2464762,2.6020336,2.64724
org\[org][jaz_blu]1113__3.wav,org,3.0,0.12517837,2149.00736407175,2685.3308836569845,4925.8030348557695,0.08522761418269231,-130.19098,100.704956,22.927656,-5.726937,5.5908356,17.017525,4.1958675,-7.869196,-4.0249004,3.1983182,-1.572649,1.7761208,1.5492673,0.83517176,6.630024,5.99022,-1.7980233,-1.2298845,-3.3607197,-4.6437345
org\[org][jaz_blu]1114__1.wav,org,3.0,0.17028022,1877.9900947323495,2726.296096439892,4740.783128004808,0.04603365384615385,-154.13573,96.85702,52.720108,27.30024,13.716795,23.428535,13.424214,4.44565,-4.6637836,-13.23218,-7.019076,-2.0982075,0.17449799,1.2319145,-3.3893015,6.104569,0.3856588,-2.8656218,-2.6197639,1.1892085
org\[org][jaz_blu]1114__2.wav,org,3.0,0.15115272,1749.441754474672,2363.9874242871597,3944.137432391827,0.05944260817307692,-145.63312,112.453064,16.127098,12.628033,15.942268,26.712254,18.376429,8.849163,-1.0406499,-8.121855,-3.1665957,-3.4688668,-4.6928935,-4.1832585,-8.218417,3.0697734,3.9027412,5.0190277,-0.7721101,-2.1924636
org\[org][jaz_blu]1114__3.wav,org,3.0,0.19209023,1618.0496273191093,2499.921079432596,3766.6541466346152,0.03986628605769231,-141.86595,111.92159,44.963062,25.266598,14.690582,17.205095,10.740627,0.5838171,-5.810498,-8.941205,-6.904537,-0.29467446,0.77751213,0.08012531,-10.651054,-0.10714012,-3.6086814,-1.7212253,-0.5268195,8.653977
org\[org][jaz_blu]1149__1.wav,org,3.0,0.17156123,1780.8406971459337,2254.816615673125,3877.2188626802886,0.07657001201923076,-121.74105,104.95679,2.9357803,16.08393,4.8855605,32.97505,13.853101,16.070045,-6.7325563,-2.1093955,-3.673108,8.396093,4.075819,3.2406607,-3.7674716,-4.7416787,-14.485443,-1.1286579,5.1072464,-3.6530569
org\[org][jaz_blu]1149__2.wav,org,3.0,0.22513722,1729.5151511973042,2192.585470598846,3923.1839693509614,0.061778846153846156,-96.35837,109.69582,-0.31979418,23.490625,1.375064,26.610123,8.077606,11.5438175,0.69126964,10.932032,1.4727297,3.301819,0.76364535,-0.6451509,-8.791258,-4.451592,-8.5571785,-0.80768704,2.8942997,-0.6641536
org\[org][jaz_blu]1149__3.wav,org,3.0,0.19002515,2027.3615760139262,2451.831021317524,4687.198580228365,0.07034254807692308,-95.990875,95.156265,6.5785356,21.310652,0.18931912,27.541464,10.320333,16.734678,-0.07316237,9.573795,2.5745523,6.2491884,-1.294896,-0.66707087,-7.28395,-4.2340293,-6.127062,4.1718826,2.392038,0.5723039
org\[org][jaz_blu]1153__1.wav,org,3.0,0.09398055,2153.0980923767893,2637.3726217289895,5168.631310096154,0.09438852163461539,-181.2503,100.1518,33.153454,29.404638,3.9987104,10.607895,13.882369,-10.467513,-12.053247,6.0348845,-7.322127,-9.772461,-14.116196,-1.200782,-8.435444,-10.476313,-5.6772327,5.0630245,-0.86628145,-6.8549204
org\[org][jaz_blu]1153__2.wav,org,3.0,0.08353863,2415.699061910864,2756.0998282713454,5735.865572415865,0.09609750600961539,-188.5095,82.41477,26.564917,21.815546,-4.329126,9.115316,10.684861,-4.4734545,-9.923141,0.7687265,-10.784777,2.601612,0.46556374,11.719135,13.803848,-2.0494337,-4.594259,3.5565226,-11.790041,-0.7316399
org\[org][jaz_blu]1153__3.wav,org,3.0,0.099782854,2261.881656141176,2595.800611611317,5168.300030048077,0.09253305288461539,-177.16452,87.911674,18.229462,16.89824,-2.590014,8.74155,4.5636163,-6.880986,-10.135128,-3.123217,-13.978609,-0.06753305,-0.07727849,9.448582,6.4787107,-6.789731,-7.000769,2.4608996,-10.06854,1.2731491
org\[org][jaz_blu]1154__1.wav,org,3.0,0.056616187,1740.5009613546508,1920.5975287310023,3331.269343449519,0.08960336538461539,-253.20496,110.74115,-25.47807,20.876472,1.5505434,11.071969,-10.27816,2.4422386,-6.9258,-6.5944824,-19.258875,-18.601292,-15.757003,-5.778447,-8.66446,-2.4895601,-2.6204648,5.99942,6.5873537,2.430074
org\[org][jaz_blu]1154__2.wav,org,3.0,0.054209262,1891.239408608682,2047.2301997274399,3691.86767578125,0.09510216346153846,-236.39113,102.44881,-24.659626,14.128346,-9.947099,2.901631,-12.091746,2.249376,-14.31546,-14.426142,-18.65927,-10.589651,-15.862018,-13.163202,-10.844578,0.309707,1.0284119,12.53455,10.332824,-0.60303533
org\[org][jaz_blu]1154__3.wav,org,3.0,0.074254185,2592.6976938320877,2756.14472776685,5864.816331129808,0.09924879807692308,-142.36713,77.7689,7.420598,25.913713,12.133289,20.177658,-0.09042356,1.5049027,-10.150348,3.7319553,-5.882198,-7.828309,-10.4921665,-2.4881904,-7.4526396,-4.777448,-3.773241,-1.557699,-2.451002,0.9415032
